Acquire_credit_card_next_month,Gender,Marital_Status,Age,Race,Address_Type,Holding_Paylah!,Holding_Unsecured Loan,Holding_Secured Loan,Holding_Mortgage,Holding_Investment,Holding_Insurance,Holding_Internet Banking,Holding_Mobile Banking,Monthly_Income,Total_Asset,BookMusic_Spend,Dining_Spend,Suppermarket_Spend,Travel_Spend,Inflow_Transaction_Count,Non_financial_Transaction_Count
1,F,Single,47,Chinese,HDB,1,0,0,0,0,0,1,0,3617.884999,7647.751464,0,558.7521749,824.3794611,217.8445583,714.3891575,2.064629986
0,F,Single,21,Chinese,HDB,1,0,0,0,0,0,1,0,540.3640071,2913.88293,0,0,0,4.873813514,267.0024602,4.995193247
0,F,Married,60,Chinese,HDB,0,0,0,0,0,0,0,0,629.8393069,1765.051448,0,771.2013085,678.9289631,0,0,0
0,M,Single,30,Chinese,HDB,1,0,0,0,0,0,1,1,1765.381583,0,56.1954217,226.2491178,0,0,5170.71106,11.62232601
1,M,Single,45,Chinese,HDB,1,0,0,0,0,1,1,1,2270.411679,3587.545537,0,8.88178899,33.25590201,0,3014.570872,1.006931756
0,M,Married,67,Chinese,HDB,0,0,0,0,0,0,0,0,984.1156097,23995.93789,0,0,0,0,0,0
0,M,Single,21,Indian,HDB,1,0,0,0,0,0,1,0,1494.377036,10355.93982,15.3551114,656.12487,56.3025965,342.4250816,598.0589777,3.205412327
0,F,Unknown,29,Chinese,HDB,0,0,0,0,0,0,1,1,4754.985456,93475.2669,0,623.0754957,267.8449264,0,1069.792253,3.178715121
0,M,Unknown,50,Malay,Unknown,1,0,0,0,0,0,1,0,307.1754891,0,0,1515.146053,1129.670943,0,1575.458149,0
0,M,Single,25,Others,HDB,1,0,0,0,0,0,1,1,361.7338809,268.854758,28.06484274,769.9827131,64.95103904,161.0415582,2762.42128,0.928075242
0,M,Married,40,Malay,HDB,0,0,0,0,0,0,1,0,1155.649107,45.73901279,49.77301586,14.07409222,0,0,1557.845651,0
0,M,Married,66,Chinese,HDB,0,0,0,0,0,0,0,0,1663.691605,24569.27814,0,0,1.282982762,0,0,0
0,M,Single,28,Chinese,HDB,1,0,0,0,0,1,1,1,4870.947125,25604.96893,63.26792926,0,9.521792439,76.06085805,47.81535008,1.857227436
0,M,Unknown,55,Chinese,HDB,0,0,0,0,0,0,1,0,3256.532633,220.4401476,0,0,640.4910855,0,0,0
0,F,Single,19,Chinese,Private Housing,1,0,0,0,0,0,1,0,175.4511317,7358.29102,4.207244337,200.9390482,20.48843624,0,449.0217462,5.56243167
1,F,Single,34,Chinese,HDB,1,0,0,1,0,0,1,1,8744.446939,34905.20568,0,713.6896198,47.17115426,0,324.4186185,7.4661319
0,M,Single,34,Chinese,HDB,1,0,0,0,0,0,1,1,2611.06508,1264.024114,0,266.30538,203.5506257,0,1922.091833,0
0,F,Married,59,Chinese,HDB,0,0,0,0,0,1,1,1,1274.814837,558.265166,0,0,0,0,283.8682059,0
0,F,Single,27,Chinese,HDB,1,0,0,0,0,1,1,1,2030.575505,3988.680975,46.77808019,1484.906813,171.5084613,0,839.15946,0
0,M,Single,36,Chinese,HDB,1,1,0,0,0,1,1,1,2857.305744,1531.390313,0,709.9230572,231.5774143,0,1880.344029,9.290307803
0,F,Unknown,68,Chinese,HDB,0,0,0,0,0,0,1,1,278.2420047,249698.8308,31.06989597,0,4.527839105,0,0,0
1,F,Single,45,Chinese,Other,1,0,0,0,0,0,1,0,3722.420068,0,0,42.46775148,0,0,0,0
0,M,Single,21,Malay,HDB,1,0,0,0,0,0,1,0,876.5788035,8874.846806,0,155.0355743,0,0,2152.345974,8.048433147
0,F,Married,58,Chinese,HDB,1,0,0,0,0,1,1,1,1578.609068,7874.060788,0,0,0,0,16.59050949,0.985416011
0,M,Unknown,43,Indian,Private Housing,1,0,0,0,0,0,1,1,1764.49685,31.85743337,0,0,0,0,1375.633176,0
0,M,Married,45,Caucasian,Other,0,0,0,1,0,0,1,0,6812.156444,46894.14546,42.35461034,0,0,0,7.598374021,6.998641292
0,F,Single,25,Indian,HDB,1,0,0,0,0,0,1,1,1741.551666,424.9598041,66.29695724,343.2579139,64.89029689,0,1487.00251,0
0,M,Married,28,Unknown,Office Address,0,0,0,0,0,0,0,0,1934.87587,1059.890463,0,0,0,0,3.927577701,0
0,F,Single,39,Chinese,Overseas Address,1,0,0,0,0,0,1,1,2306.210786,2257.1644,0,0,12.37563908,0,1262.054104,2.741120839
0,F,Unknown,47,Chinese,HDB,0,0,0,0,0,0,0,0,4458.613897,80068.87423,0,0,33.46588988,0,0,0
0,F,Single,23,Chinese,HDB,1,0,0,0,0,0,1,1,1385.103427,508.0290898,0,58.50009846,624.5990826,0,1688.172007,3.88400264
0,M,Single,27,Chinese,Private Housing,1,0,0,0,0,0,1,0,1192.807139,22074.57175,34.74691451,1472.260502,954.4095962,0,53.16399289,6.436849498
0,M,Unknown,34,Others,Office Address,0,0,0,0,0,0,1,0,1750.842338,3.13611039,0,0,39.66865281,0,27.20937601,0
0,M,Single,27,Unknown,Private Housing,1,0,0,0,0,0,1,1,979.4573873,601.519622,0,10.72974416,250.811343,0,1080.665529,23.08991529
0,F,Married,60,Indian,HDB,0,0,0,0,0,0,0,0,1583.485873,32269.44562,0,0,0,0,0,0
0,F,Married,39,Chinese,HDB,0,0,0,0,0,0,1,1,1944.876288,2100.430895,0,441.2677264,2277.419926,0,1933.524363,0
0,F,Single,31,Others,Private Housing,0,0,0,0,0,0,1,1,1203.621905,8.276726889,38.9480202,73.98674227,8.751015354,143.2722107,427.90111,0
0,F,Married,54,Chinese,HDB,1,0,0,0,0,0,1,1,764.8343621,2842.204679,0,24.4388497,0,0,615.0980391,1.97287936
0,M,Married,31,Indian,HDB,0,0,0,0,0,0,1,1,161.1247614,4864.947582,28.09682496,923.4899601,815.2452318,0,1934.480813,4.190340055
0,M,Single,17,Others,HDB,1,0,0,0,0,0,1,1,198.8502175,7.66486353,0,16.35648553,346.0018885,0,1712.20485,0
0,M,Single,34,Others,HDB,1,0,0,0,0,0,1,1,1485.537957,6.846374409,152.4017765,247.199943,359.708991,622.9917672,248.6065281,1.061568597
1,M,Single,32,Chinese,HDB,0,0,0,0,0,0,1,1,3457.651707,35239.26652,0,0,35.73248276,0,325.0711265,10.10842922
0,M,Married,52,Indian,HDB,1,1,0,0,0,1,1,1,3887.587943,2347.683538,0,77.28988348,430.7776616,0,4567.348825,8.579778947
0,M,Single,32,Indian,HDB,1,0,0,0,0,0,1,0,4262.254113,3646.718363,36.67244718,980.836571,1136.501932,0,1089.649383,0
0,F,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,1859.94167,19094.49073,0,0,0,0,269.7169585,2.092491471
0,M,Married,77,Others,HDB,1,0,0,0,0,0,1,1,1548.109393,69.51722939,0,0,0,0,2062.903045,0.900580192
0,F,Single,23,Chinese,HDB,1,0,0,0,0,0,1,0,511.5000745,10860.26704,7.606164116,223.9459477,8.000390213,0,164.6542909,0
0,M,Married,45,Indian,HDB,0,0,0,0,0,0,1,1,4324.864744,685.946911,0,0,951.0402076,0,3386.329314,2.138271452
0,F,Single,45,Chinese,Private Housing,0,0,0,0,0,0,1,0,6173.219819,51904.45967,108.309225,1525.894841,1318.040875,0,0,0
1,M,Single,42,Chinese,Private Housing,1,0,0,0,0,0,1,1,12120.27652,25963.43319,0,367.6660593,1740.435667,0,3673.624003,5.492094258
0,M,Single,42,Chinese,HDB,0,0,0,0,0,0,1,1,2502.200514,3552.222473,0,631.2381182,80.32510265,0,2332.750263,1.092317868
0,F,Unknown,52,Chinese,Private Housing,1,0,0,0,0,0,1,1,1774.001551,153684.3135,0,2286.89627,2943.14316,0,486.933944,10.85964472
0,F,Single,53,Chinese,HDB,0,0,0,0,0,1,1,0,2273.449257,195621.481,0,0,925.0417206,0,6.078483545,0
0,M,Single,26,Unknown,Office Address,0,0,0,0,0,0,0,0,1525.135315,22.93612405,12.63886777,0,0,0,0,0
0,F,Married,62,Others,HDB,0,0,0,0,0,1,1,1,3963.885859,473.8407581,0,51.9071756,229.0541772,0,0,0
0,M,Single,25,Chinese,HDB,0,0,0,0,0,0,1,0,8131.007497,7645.970596,0,0,9.918553208,0,149.2151455,2.142822447
0,M,Single,28,Chinese,Private Housing,1,0,0,0,0,1,1,1,2816.33777,13940.32814,0,63.07907539,0,0,4649.841171,5.495709379
0,M,Unknown,64,Malay,HDB,0,0,0,0,0,0,1,0,2108.153845,255.9023347,0,0,0,0,0,0
0,M,Single,32,Indian,HDB,1,0,0,0,0,0,1,1,4058.09087,15366.70357,31.73937648,1149.020956,2879.404545,176.9155551,934.1607119,0
0,F,Single,32,Chinese,HDB,1,0,0,0,0,0,1,1,4557.765323,554.1993305,0,475.509489,1324.404176,0,754.3523972,1.075647675
0,M,Married,51,Chinese,HDB,0,0,0,1,0,1,1,1,691.8600949,7579.487875,0,0,401.5827354,0,266.0050294,0
1,F,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,2502.253168,434.5402289,0,78.32666014,23.24252142,0,232.6918464,0
0,M,Single,26,Chinese,HDB,1,0,0,0,0,1,1,0,1198.500844,60.89038263,1.379960023,457.6233494,67.1961867,0,419.208077,0
0,M,Married,49,Malay,HDB,0,0,0,0,0,0,1,1,3909.854385,91.84040107,0,6.115094426,149.2932881,0,577.6743434,0
0,F,Married,45,Others,HDB,1,1,0,1,0,1,1,0,4571.710986,24082.57714,28.46494,307.2645181,372.7289282,0,1821.615777,4.369750013
1,F,Other,28,Chinese,HDB,1,0,0,0,0,1,1,1,3523.753458,29986.76388,0,875.4449148,616.7649435,0,1236.516965,5.115429484
0,M,Single,30,Unknown,Office Address,0,0,0,0,0,0,1,0,1204.252769,1492.537101,0,0,8.45280772,0,630.1955997,0
0,F,Married,61,Chinese,Unknown,0,0,0,0,0,0,0,0,3717.029915,115612.7822,0,66.83634505,0,0,0,1.023025238
0,M,Married,37,Indian,HDB,1,1,0,0,0,0,1,1,8635.095441,1033.833996,0,18.27262435,22.71799679,0,364.9555043,0
1,F,Single,26,Chinese,Private Housing,1,0,0,0,0,0,1,1,4779.616637,32723.3214,6.160737788,655.140306,153.0513764,0,654.8183555,0
0,F,Married,42,Malay,HDB,0,0,0,0,0,0,1,0,2036.529651,13.88046715,0,28.16791895,46.07709856,0,0,0
1,F,Married,62,Chinese,HDB,0,0,0,0,0,0,1,0,7587.794089,117338.5111,0,0,0,0,135.7037146,3.84963833
0,F,Single,20,Chinese,HDB,1,0,0,0,0,0,1,1,581.3613781,83.79053234,0,2.592044614,0,0,1708.834501,4.362677326
0,F,Single,25,Indian,HDB,0,0,0,0,0,0,1,1,1184.74695,17.15930757,0,0,0,0,648.6950125,4.616125705
0,M,Single,20,Chinese,HDB,1,0,0,0,0,0,1,1,2049.167875,230.51595,226.579041,368.4945085,17.24156656,0,1950.281049,13.44025355
0,F,Married,46,Indian,Private Housing,0,0,0,0,0,0,1,1,386.8060364,2011.173353,0,300.8771747,294.0288427,0,910.739545,0
0,F,Unknown,22,Chinese,HDB,1,0,0,0,0,0,1,0,1256.762724,58.71415152,0,258.7493159,49.87907826,0,443.1177527,0
0,M,Single,20,Chinese,HDB,1,0,0,0,0,0,1,1,135.6671697,38.36689459,0,42.20769736,5.310960427,127.9136076,623.0294894,0
1,M,Married,58,Chinese,HDB,0,0,0,0,0,0,1,1,2069.251419,7471.354096,0,473.3487542,135.8346977,0,1638.534452,0
0,F,Married,71,Chinese,HDB,0,0,0,0,0,0,0,0,1500.16243,152470.2985,0,0,157.4438582,0,0,1.013726634
0,M,Single,32,Malay,Private Housing,1,0,0,0,0,0,1,0,3140.362646,7915.737119,0,7.568766625,2469.306109,0,974.4730645,0.992038546
0,F,Married,53,Chinese,Private Housing,1,1,0,0,0,1,1,1,2657.908489,2258.721603,0,230.3026263,1399.824639,0,2173.224068,5.340316637
0,M,Unknown,63,Chinese,HDB,1,0,0,0,0,0,1,1,593.577484,2719.528481,0,389.1297065,117.1915701,0,160.6156927,1.949646902
0,F,Married,45,Indian,HDB,0,0,0,1,0,1,1,1,3549.782763,2688.509978,310.4280316,3756.085944,3316.896443,0,698.4988183,2.108675426
0,M,Single,28,Indian,HDB,0,0,0,0,0,0,1,1,2625.488681,2363.528948,0,1869.319246,2241.387621,46.68272494,1772.209345,3.722040238
0,M,Married,61,Others,HDB,0,0,0,0,0,1,1,1,367.7246662,26.32007405,0,109.7832375,142.0781914,0,678.2414412,0
0,F,Single,45,Chinese,HDB,1,0,0,0,0,1,1,1,9181.771389,3747.952894,0,894.885635,49.07217762,0,1797.72477,0.9912837
1,M,Single,28,Chinese,Office Address,1,0,0,0,0,0,1,1,3376.866925,11222.04068,0,65.95720891,50.81693259,0,2225.840639,8.507580077
0,M,Married,59,Chinese,HDB,0,0,0,0,0,0,1,1,2693.345866,4185.116435,0,0,0,0,838.5754565,0
0,M,Married,46,Indian,Private Housing,0,0,0,0,0,0,0,0,1710.288305,299.5559164,0,0,160.6652799,0,0,0
0,M,Married,33,Indian,Office Address,0,0,0,0,0,0,1,0,567.7917848,0,0,34.685262,0,0,243.9430368,12.32530392
0,M,Single,38,Chinese,HDB,1,0,0,0,0,0,1,1,3732.848134,19247.09805,39.4805366,520.9532827,250.4173446,0,837.3434158,0
0,M,Married,43,Others,HDB,0,0,0,0,0,1,1,0,4313.802447,7482.129302,144.1914009,0,110.5381542,0,9.452752618,0
0,M,Married,38,Indian,Unknown,0,0,0,0,0,0,1,1,1434.012552,1072.125139,0,0,156.0931637,0,2177.473051,0.970890299
0,M,Single,34,Chinese,HDB,1,0,0,0,0,0,0,0,288.1383345,15.3674784,0,0,0,0,3.087580413,0
0,M,Married,72,Chinese,HDB,1,0,0,0,0,0,1,1,5013.65947,50943.33917,0,61.70428216,46.18414254,0,5178.92163,3.216088006
0,M,Single,30,Others,Private Housing,0,0,0,0,0,0,0,0,856.118514,2.223935905,0,0,0,0,0,0
0,F,Single,33,Chinese,HDB,1,0,0,0,0,0,1,0,8304.485119,3744.156717,0,16.00830857,0,0,0,0
0,M,Single,37,Chinese,HDB,1,0,0,0,0,0,1,1,2425.640317,3401.617565,82.45270307,499.1141633,707.084052,0,2313.195978,11.83365771
1,F,Single,28,Chinese,HDB,1,1,0,0,0,0,1,1,597.8523424,2315.269866,37.01068199,321.907946,264.3662878,0,1888.750995,0
0,F,Single,24,Chinese,HDB,1,0,0,0,0,0,1,1,747.7912757,696.2627471,48.54867939,1126.682438,506.3727904,0,927.2988731,5.574078435
0,F,Single,29,Indian,HDB,1,0,0,0,0,0,1,1,2855.428107,1291.246302,125.6708863,3578.378917,383.6491806,0,1413.466047,0.967605254
0,F,Married,41,Indian,Private Housing,1,0,0,0,0,0,1,1,15758.84575,17931.34147,0,682.4462972,453.3902647,296.4222996,2740.403303,4.86666179
0,F,Unknown,28,Malay,HDB,1,0,0,0,0,0,1,1,1447.320414,429.6970873,0,1493.322394,502.5056111,0,1745.852788,1.009875467
0,M,Single,42,Others,Private Housing,0,0,0,0,0,0,1,1,11638.15681,53705.09249,0,111.0854816,1.915826657,0,1795.498658,1.988358721
0,F,Married,36,Malay,HDB,0,0,0,0,0,0,1,1,2891.019908,2014.438166,255.7981274,702.3450397,1222.970088,490.6778444,2728.011062,1.920215996
0,F,Single,31,Indian,HDB,0,1,0,0,0,0,1,1,4443.236867,4146.891957,137.4586596,59.47836669,224.6640031,0,264.8215195,3.187623914
0,M,Married,69,Chinese,HDB,1,0,0,0,0,1,1,0,2183.085401,2146.408501,0,0,290.3450433,0,73.11503924,0
0,F,Married,46,Chinese,HDB,0,0,0,0,0,0,1,0,1044.812353,13747.70648,0,0,0,0,40.25317621,0
0,F,Married,59,Malay,HDB,0,0,0,0,0,0,1,0,1588.985096,532.0239141,0,396.0653371,139.1041527,445.599337,1457.411359,0
0,M,Single,18,Malay,HDB,0,0,0,0,0,0,1,0,804.7476465,1170.107921,39.36313332,243.1897757,50.93793209,0,1152.193179,1.98948874
0,F,Married,32,Chinese,HDB,1,0,0,0,0,0,1,1,1932.79892,815.7770739,0,0,0,0,766.3492034,7.788057802
0,F,Single,24,Chinese,HDB,1,0,0,0,0,0,1,0,783.633414,22786.71913,0,73.2623621,68.234574,0,743.1165657,2.733443141
0,M,Single,44,Chinese,HDB,0,0,0,0,0,1,0,0,4805.374565,4658.977074,0,93.02053982,395.0019385,0,0,0
0,F,Single,26,Indian,Private Housing,0,0,0,0,0,0,1,0,5529.08131,7179.99672,0,0,0,125.6710465,514.1502814,3.906069566
1,M,Single,38,Others,HDB,0,0,0,0,0,0,1,1,3703.944348,86.32847201,0,201.7653567,225.1944051,0,865.5470532,17.38148878
1,F,Single,26,Chinese,Private Housing,1,0,0,0,0,1,1,0,3682.653665,101041.2976,0,1044.757432,1072.424006,1311.235245,1208.206291,12.09897404
0,M,Single,56,Malay,HDB,1,0,0,0,0,1,1,1,2330.523607,16.23149976,0,0,747.3930065,0,1430.023053,0
0,M,Single,28,Others,HDB,1,0,0,0,0,1,1,1,466.5901314,681.042115,0,692.2153669,295.0067425,0,1355.05912,0
0,F,Single,18,Chinese,HDB,1,0,0,0,0,0,1,1,926.5675585,95.19203681,21.6883879,203.9561112,49.27179866,0,2408.654308,1.00463881
0,M,Single,19,Chinese,HDB,1,0,0,0,0,0,1,0,970.4901377,7094.019302,0,0,0,0,166.2086374,0
0,M,Unknown,42,Chinese,Office Address,0,0,0,0,0,1,1,1,3726.851238,5419.650107,0,0,40.38225784,0,787.354585,0
0,F,Unknown,30,Chinese,HDB,0,0,0,0,0,1,1,1,4185.843868,811.9632956,0,0,0,0,0,0
1,F,Single,46,Chinese,HDB,1,1,0,0,0,0,1,1,6712.468954,62494.14186,3.762144967,86.23806745,280.501859,0,807.4053288,4.581974251
0,M,Other,46,Chinese,HDB,1,0,0,0,0,0,1,1,3241.776413,17.60669857,0,27.55497743,137.1377425,0,1656.637367,0
0,M,Married,49,Unknown,Private Housing,0,0,0,0,0,0,0,0,1228.5712,7.003385788,0,0,0,0,0,0
0,M,Single,32,Indian,HDB,1,0,0,0,0,0,1,1,3656.225626,6998.559516,0,637.4062032,51.4905187,0,3095.590528,7.435161809
0,M,Married,56,Malay,HDB,0,0,0,0,0,0,1,0,3702.545655,1839.816518,0,162.9835975,73.08148414,0,0,0
0,F,Single,35,Malay,HDB,1,0,0,0,0,0,1,1,7076.874171,8331.426655,204.9218825,291.3522041,1251.370957,10.02747024,696.7949067,13.41644695
0,M,Married,55,Chinese,HDB,0,0,0,0,0,0,1,0,2833.746454,514.7499695,0,0,98.35657763,0,64.90971825,6.948905631
0,M,Single,51,Chinese,Private Housing,0,0,0,0,0,0,1,0,564.0733352,21091.65702,0,0,0,0,0,0
0,M,Single,26,Chinese,HDB,1,0,0,0,0,0,1,0,3223.605955,1229.211834,0,185.5117884,311.5250529,0,2023.012418,0
0,M,Single,43,Chinese,Private Housing,0,0,0,0,0,0,1,1,3257.14078,10.49827322,0,0,33.59254439,0,2697.014746,0
0,M,Single,21,Others,Private Housing,1,0,0,0,0,0,1,1,806.6182522,63.5979702,0,10.40904262,0,0,154.9623716,0.968160989
0,M,Married,56,Chinese,Private Housing,1,0,0,0,0,1,1,1,2296.430989,65638.21786,0,166.5699227,1133.710192,0,1591.25699,9.694847451
0,M,Single,32,Others,HDB,1,0,0,0,0,0,1,1,3799.269725,15345.50898,5.650709685,1874.781373,1274.702435,0,4202.318981,0.997479942
0,F,Married,41,Chinese,Private Housing,0,0,0,0,0,0,1,1,5270.882646,292991.2187,0,0,36.0146069,0,3270.992089,8.385636749
1,F,Married,25,Chinese,HDB,1,0,0,1,0,1,1,1,4452.967062,22238.91696,5.748812977,1265.096351,59.83090504,265.802038,2256.614744,7.340417145
0,M,Married,53,Chinese,HDB,1,0,0,0,0,0,1,1,3026.32678,1465.737124,0,0,534.8541727,0,910.7572585,0.916471281
0,M,Single,29,Unknown,Unknown,0,0,0,0,0,0,0,0,1904.679179,1187.960873,0,53.5242441,471.0884271,0,0,0
0,M,Single,26,Chinese,Overseas Address,0,0,0,0,0,0,1,1,2497.275858,1042.429413,0,392.424821,511.0591982,0,746.5381491,3.723817995
0,F,Single,31,Chinese,HDB,1,0,0,0,0,0,1,1,529.0502557,552.0833678,0,19.21659887,128.62717,147.21985,3109.123396,7.842352812
0,M,Single,18,Others,Other,1,0,0,0,0,0,1,0,757.6039356,380.2520418,21.01603836,0,3.187360699,0,259.4255412,1.015913484
0,M,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,2210.587658,3714.287448,0,0,0,0,286.3392865,0.940731829
0,F,Single,51,Others,HDB,0,1,0,0,0,0,0,0,2103.391417,34.25643919,0,33.51442829,2503.014841,0,0,0
0,F,Single,57,Chinese,HDB,1,0,0,0,0,1,1,1,2637.403057,73478.28243,657.4651009,201.4528509,675.1338796,0,1454.357851,0
0,F,Single,33,Indian,HDB,0,0,0,0,0,0,1,1,65.92662385,9535.844373,0,10.7145924,101.4530975,0,563.7480312,6.762294148
0,M,Married,57,Indian,Office Address,0,0,0,0,0,0,0,0,2393.172783,22858.26544,0,0,91.74519751,0,0,0
0,F,Married,63,Chinese,Unknown,0,0,0,0,0,0,1,1,1406.819439,8132.234191,0,63.89532951,1483.333594,0,1499.10294,0
0,F,Single,28,Others,HDB,1,0,0,0,0,0,1,1,7702.760143,56851.51236,71.64927965,1216.077225,957.8666564,1160.706141,1512.068905,2.145319571
0,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,894.230955,3468.331971,0,863.7320037,27.84317197,162.6008281,601.6745478,0
0,F,Single,30,Chinese,HDB,1,0,0,0,0,0,1,1,1213.042994,600.9139817,2.642926195,270.293831,284.8638993,373.1819643,685.6949593,0
0,F,Single,25,Chinese,HDB,1,0,0,0,0,0,1,0,611.6691749,43.8829739,0,1128.014792,28.18616645,0,1771.381461,0
0,M,Married,41,Others,Private Housing,0,0,0,0,0,0,1,0,2506.79266,4696.255759,0,0,0,0,0,0
0,M,Married,34,Chinese,HDB,1,1,0,0,0,1,1,1,2831.947001,9453.994316,0,19.37962603,1.503882134,504.5199915,1883.204587,1.928324204
0,F,Married,74,Chinese,Private Housing,0,0,0,0,0,0,1,0,4913.119302,138948.7521,0,540.3609628,69.46443895,75.38279859,0,0
0,F,Married,36,Chinese,HDB,1,1,0,1,1,1,1,0,5606.459839,17364.73734,18.56573941,0,153.8560627,0,152.0686514,1.03061156
0,M,Single,36,Others,Unknown,0,0,0,0,0,0,1,0,796.0767194,864.568676,0,0,17.48619083,0,0,0
0,F,Single,33,Others,HDB,1,0,0,0,0,0,1,1,3072.766321,10421.92799,0,1190.998057,1938.197244,179.955628,537.9552565,3.793736321
0,F,Married,40,Chinese,HDB,1,0,0,0,0,0,1,1,4000.217415,19634.36727,48.91023336,1622.267989,967.324098,0,2291.162978,0
0,M,Unknown,39,Indian,Office Address,0,0,0,0,0,0,1,1,1378.518964,1061.738037,0,0,46.76722239,0,1006.130402,0.935954411
1,F,Married,52,Chinese,Private Housing,1,0,0,0,0,0,1,1,3132.445255,6051.93415,0,0,498.7176688,0,1073.736667,9.308698385
0,F,Unknown,40,Chinese,HDB,1,0,0,0,0,1,1,1,1850.079972,1913.359061,0,0,0,0,613.3063588,0
0,M,Married,43,Chinese,HDB,1,0,0,1,0,0,1,1,3804.603398,0,0,160.0768991,64.36617791,21.19572184,2915.80043,1.875532853
1,M,Single,28,Chinese,HDB,1,0,0,0,0,0,1,1,3383.346516,45816.23216,1.854490754,1124.820095,176.0096887,0,568.1092284,2.710417167
0,F,Unknown,67,Chinese,HDB,1,0,0,0,0,0,1,0,874.1753658,5275.749592,0,0,3.221955286,0,168.6319806,0
0,M,Single,28,Indian,Private Housing,1,0,0,0,0,0,1,1,5274.461241,9691.957226,80.71925847,241.0702454,802.4084393,0,1168.790239,0
0,F,Married,62,Chinese,HDB,0,0,0,0,0,0,1,0,1760.496449,8194.695327,0,0,12.11132141,0,0,0
0,F,Married,67,Chinese,HDB,0,0,0,0,0,1,0,0,233.4367233,93243.46452,0,0,41.82374456,0,0,0
0,F,Single,18,Chinese,HDB,1,0,0,0,0,0,1,0,745.344408,1330.405175,22.09804875,549.8624879,148.0455143,0,874.9229548,1.065653615
0,M,Single,35,Chinese,HDB,0,0,0,0,0,0,0,0,4002.061122,108258.2742,0,90.35154314,150.3545934,0,0,0
0,M,Married,51,Chinese,HDB,0,0,0,1,0,0,1,0,533.7973178,3486.812919,21.25296203,0,0,0,0,0
0,M,Single,23,Chinese,HDB,1,0,0,0,0,0,1,1,1247.295159,2521.968667,0,2794.126788,178.9881349,118.6545831,219.6355566,2.026816629
0,M,Married,71,Chinese,Private Housing,0,0,0,0,0,0,1,0,6122.276533,42595.6514,0,0,387.6648983,6.50411092,27.17083877,0
0,M,Single,35,Unknown,Office Address,0,0,0,0,0,0,1,1,2896.202956,1695.711811,0,0,0,0,2359.433824,0
1,M,Single,41,Chinese,HDB,0,0,0,0,1,0,1,1,8414.058768,39799.25938,13.02677836,1469.526819,2239.663584,31.67480213,1048.175136,15.43485374
0,F,Single,18,Chinese,Private Housing,1,0,0,0,0,0,1,1,265.1961888,137.0046366,0,38.12694854,1.689926912,0,2983.465657,15.60113275
0,M,Single,31,Malay,Private Housing,0,0,0,0,0,0,1,0,2140.627001,40303.18618,76.23884175,1702.800249,376.460761,0,461.9402556,2.199395915
0,M,Single,31,Indian,Office Address,1,0,0,0,0,0,1,1,598.9024055,63.10469919,0,0,262.4535292,0,3747.788351,4.888549253
0,M,Single,30,Others,Office Address,1,0,0,0,0,0,1,1,1044.909266,305.5060029,0,0,7.638348827,0,711.0727946,2.181612295
0,F,Unknown,65,Chinese,HDB,1,0,0,0,0,0,1,0,3648.714101,107412.4107,0,0,130.4571994,0,88.90921931,1.056019017
0,M,Married,74,Chinese,HDB,0,0,0,1,0,0,0,0,1384.574151,15889.19889,0,0,29.14564993,0,0,0
0,M,Unknown,44,Malay,Private Housing,0,0,0,0,0,1,1,0,2194.693769,64.94139706,0,0,0,0,172.3690709,1.985321679
0,F,Single,20,Malay,HDB,1,0,0,0,0,0,1,0,844.2240279,11.97946325,3.412709424,7.46521741,51.98961922,0,400.5805712,0
0,M,Married,43,Chinese,HDB,1,0,0,0,0,0,1,1,7040.548669,74944.87251,561.8962275,504.3121625,40.85542536,0,4839.412386,0.982806053
0,F,Single,36,Malay,HDB,0,0,0,0,0,0,1,1,2885.226348,200.7983781,243.1149105,1141.559737,413.6377642,0,4527.141406,0.992523478
1,M,Unknown,25,Chinese,HDB,0,0,0,0,0,0,1,0,5916.452984,178.7756902,8.293106412,2274.777212,1088.068044,521.9400744,5593.66406,19.39691302
0,M,Unknown,34,Malay,Office Address,0,0,0,0,0,0,1,1,3591.545748,0,0,0,200.4411352,0,984.6278885,1.059090863
0,M,Single,37,Others,Unknown,0,0,0,0,0,0,1,1,785.9555477,679.2490369,0,0,77.18219302,0,3204.355394,12.89679132
0,M,Single,38,Indian,HDB,0,0,0,0,0,0,1,1,3609.466748,1727.330522,0,13.99074933,303.8511636,0,1662.296846,3.135324033
0,F,Single,23,Others,HDB,1,0,0,0,0,0,1,0,1105.704102,2028.222171,65.78887907,1390.976964,266.2925215,29.64291368,1139.563173,1.006696281
0,M,Married,41,Chinese,HDB,0,0,0,0,0,0,0,0,2018.421912,47668.39987,0,0,0,0,0,0
0,M,Single,29,Chinese,Overseas Address,0,0,0,0,0,0,1,0,1267.285004,15.77473143,0,0,35.39603469,0,0,0
0,F,Married,60,Chinese,HDB,0,0,0,0,0,0,0,0,5083.11814,20437.33977,0,0,273.7034862,0,0,0
0,F,Married,64,Indian,HDB,0,0,0,0,0,0,1,1,563.8004859,93921.84491,0,878.5621567,1048.30462,0,1666.577011,0
